Código,Cotação,P/L,P/VP,RSR,DY,P/Ativo,P/Cap.Giro,P/EBIT,P/ACL,EV/EBITDA,EV/EBIT,Mrg.Liq,Lig.Corr,ROIC,ROE,Liquidez 2 meses,Patrimonio Líquido,Dív. Bruta/Patrimonio,Cresc. Rec. 5a
TPIS3;"6,71";"-0,76";"0,58";"0,280";"8,18%";"0,134";"-0,39";"-1,01";"-0,20";"-5,09";"-26,93";"-27,64%";"-38,18%";"0,23";"-14,36%";"-75,23%";"278.447,00";"513.188.000,00";"2,48";"1,79%"
TXRX3;"9,97";"-0,74";"-0,11";"0,366";"0,00%";"0,245";"-0,37";"-6,10";"-0,08";"-56,68";"-141,21";"-6,00%";"-49,27%";"0,38";"-4,23%";"14,34%";"0,00";"-398.269.000,00";"-0,88";"-11,85%"
SHOW3;"5,64";"-0,73";"0,37";"0,210";"0,00%";"0,113";"0,91";"-10,74";"-0,72";"-4,39";"4,88";"-1,96%";"-30,08%";"1,30";"-1,73%";"-50,68%";"340.472,00";"103.032.000,00";"0,48";"32,60%"
FICT3;"0,42";"-0,72";"0,31";"5,309";"0,00%";"0,205";"0,33";"-2,15";"0,37";"2,80";"4,00";"-247,09%";"-738,88%";"3,17";"-43,63%";"-43,25%";"69.824,80";"59.287.000,00";"0,17";"-36,00%"
LATM11;"28,65";"-0,68";"0,02";"0,006";"0,00%";"0,003";"-0,02";"0,05";"0,00";"7,74";"7,74";"11,46%";"-0,39%";"0,49";"6,55%";"-2,37%";"0,00";"11.357.000.000,00";"2,92";"16,69%"
BRKM5;"8,40";"-0,68";"-0,41";"0,095";"0,00%";"0,082";"-0,69";"-1,87";"-0,10";"-13,02";"42,94";"-5,07%";"-15,50%";"0,76";"-6,31%";"61,19%";"65.424.100,00";"-16.147.000.000,00";"-3,21";"-9,72%"
CELM3;"15,00";"-0,67";"-0,16";"0,257";"0,00%";"0,132";"-0,21";"-1,02";"-0,10";"-4,26";"-4,26";"-25,14%";"-38,36%";"0,44";"-15,60%";"23,41%";"0,00";"-11.104.000,00";"-0,66";"5,80%"
BRKM6;"8,11";"-0,65";"-0,40";"0,091";"0,00%";"0,079";"-0,66";"-1,80";"-0,10";"-12,95";"42,73";"-5,07%";"-15,50%";"0,76";"-6,31%";"61,19%";"1.381,29";"-16.147.000.000,00";"-3,21";"-9,72%"
IENG5;"0,12";"-0,65";"0,79";"1,374";"0,00%";"0,088";"-0,93";"3,10";"-0,24";"24,33";"24,33";"44,29%";"-224,61%";"0,85";"2,84%";"-122,41%";"0,00";"52.234.000,00";"5,45";"8,13%"
CTAX3;"0,79";"-0,61";"0,18";"0,047";"0,00%";"0,018";"-0,08";"-8,07";"-0,02";"-63,84";"11,17";"-0,59%";"-7,69%";"0,45";"-0,25%";"-29,91%";"5.575,03";"114.904.000,00";"2,16";"-20,52%"
PMAM4;"5,84";"-0,61";"-0,11";"1,448";"0,00%";"0,675";"-0,11";"-2,51";"-0,10";"-19,93";"-26,42";"-57,73%";"-236,74%";"0,03";"-63,13%";"17,65%";"0,00";"-7.544.090.000,00";"-0,76";"-43,59%"
BRKM3;"7,51";"-0,61";"-0,37";"0,085";"0,00%";"0,073";"-0,61";"-1,67";"-0,09";"-12,82";"42,29";"-5,07%";"-15,50%";"0,76";"-6,31%";"61,19%";"478.072,00";"-16.147.000.000,00";"-3,21";"-9,72%"
ONCO3;"1,43";"-0,58";"1,67";"0,273";"0,00%";"0,197";"4,85";"4,04";"-0,41";"14,99";"8,17";"6,75%";"-49,09%";"1,12";"5,80%";"-289,63%";"15.904.100,00";"971.212.000,00";"5,01";"17,50%"
BRPR3;"131,17";"-0,57";"0,05";"0,695";"1.202,89%";"0,038";"1,73";"12,11";"-0,49";"-3,70";"-2,55";"5,74%";"-123,98%";"1,12";"0,35%";"-9,34%";"0,00";"1.136.910.000,00";"0,07";"-25,05%"
BDLL3;"7,01";"-0,54";"-0,05";"0,233";"0,00%";"0,028";"-0,06";"-0,75";"-0,02";"-12,38";"-14,19";"-30,91%";"-43,17%";"0,44";"-4,06%";"8,48%";"156,87";"-244.690.000,00";"-0,74";"20,12%"
IFCM3;"0,88";"-0,52";"0,34";"0,136";"0,00%";"0,086";"0,38";"-0,08";"-0,31";"-0,33";"-0,35";"-163,80%";"-26,31%";"1,91";"-129,97%";"-65,71%";"633.407,00";"338.323.000,00";"1,24";"1,23%"
FRTA3;"1,31";"-0,49";"-0,04";"0,357";"0,00%";"0,088";"-0,03";"-0,68";"-0,03";"-17,74";"-18,74";"-52,65%";"-72,29%";"0,03";"-18,02%";"7,17%";"0,00";"-75.884.000,00";"-0,89";"-6,51%"
REEM4;"4,63";"-0,48";"-0,08";"0,197";"0,00%";"0,137";"-0,14";"-4,33";"-0,07";"-3,84";"-6,01";"-4,54%";"-40,65%";"0,45";"4,61%";"15,78%";"0,00";"-372.708.000,00";"0,00";"-13,59%"
CCXC3;"1,16";"-0,48";"-0,04";"0,000";"0,00%";"0,185";"0,00";"-0,65";"0,00";"-0,52";"-0,52";"0,00%";"0,00%";"0,00";"0,00%";"7,85%";"0,00";"-52.699.000,00";"0,00";"0,00%"
RDNI3;"2,14";"-0,47";"1,25";"0,268";"0,00%";"0,089";"0,58";"-1,15";"-0,25";"-6,91";"-7,28";"-23,40%";"-57,14%";"1,39";"-8,35%";"-265,86%";"0,00";"74.882.000,00";"6,57";"-7,84%"
BDLL4;"6,10";"-0,47";"-0,04";"0,203";"0,00%";"0,025";"-0,05";"-0,66";"-0,02";"-12,28";"-14,08";"-30,91%";"-43,17%";"0,44";"-4,06%";"8,48%";"364,50";"-244.690.000,00";"-0,74";"20,12%"
CTNM3;"7,13";"-0,46";"-0,58";"0,344";"0,00%";"0,073";"-0,12";"-0,51";"-0,07";"-3,40";"-4,32";"-67,36%";"-137,36%";"0,24";"-17,07%";"126,34%";"0,00";"-375.916.000,00";"-3,54";"-24,85%"
DOCA3;"11,00";"-0,40";"-0,03";"-3,064";"0,00%";"0,030";"-0,32";"-0,26";"-0,02";"-6,86";"-6,76";"1.165,92%";"636,17%";"0,61";"-12,48%";"8,24%";"0,00";"-390.317.000,00";"-0,82";"-38,80%"
FGUI4;"0,38";"-0,39";"-0,07";"0,507";"0,00%";"0,798";"-0,07";"-1,83";"-0,06";"-14,24";"-14,24";"-27,72%";"-129,00%";"0,04";"-60,74%";"17,32%";"0,00";"-222.024.000,00";"-0,46";"2,13%"
WISA4;"0,25";"-0,35";"-0,01";"0,219";"0,00%";"0,029";"-0,06";"-0,31";"-0,01";"-19,27";"-19,27";"-71,41%";"-62,75%";"0,18";"-9,78%";"2,39%";"0,00";"-205.386.000,00";"-0,52";"-48,66%"
LETO3;"0,80";"-0,32";"-0,05";"0,000";"0,00%";"0,096";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00%";"0,00%";"0,00";"0,00%";"17,05%";"0,00";"-58.642.000,00";"0,00";"-17,38%"
WISA3;"0,20";"-0,28";"-0,01";"0,175";"0,00%";"0,023";"-0,05";"-0,25";"-0,01";"-19,21";"-19,21";"-71,41%";"-62,75%";"0,18";"-9,78%";"2,39%";"0,00";"-205.386.000,00";"-0,52";"-48,66%"
RAIZ4;"0,54";"-0,25";"-3,50";"0,024";"0,00%";"0,047";"0,22";"6,81";"-0,10";"81,55";"6,36";"0,35%";"-9,61%";"1,69";"0,89%";"1.393,79%";"30.821.900,00";"-1.596.880.000,00";"-48,93";"2,16%"
ADMF3;"20,00";"-0,25";"-156,41";"0,000";"0,00%";"5.303,640";"-156,41";"-8,06";"-156,41";"-8,05";"-8,05";"0,00%";"0,00%";"0,03";"2.484,22%";"62.343,80%";"1.288,61";"-746.000,00";"0,00";"0,00%"
PLAS3;"4,00";"-0,24";"-0,07";"0,043";"0,00%";"0,082";"-0,10";"-1,75";"-0,04";"-10,19";"7,74";"-2,46%";"-17,70%";"0,27";"-6,06%";"28,20%";"933,40";"-723.222.000,00";"-0,37";"16,78%"
OIBR4;"1,32";"-0,24";"-0,03";"1,913";"0,00%";"0,023";"-0,14";"-0,17";"-0,01";"-4,03";"-5,37";"-1.141,46%";"-808,87%";"0,59";"-17,97%";"11,89%";"1.599,03";"-15.496.000.000,00";"-0,72";"-45,94%"
CTSA8;"1,00";"-0,23";"0,21";"0,283";"0,00%";"0,047";"-0,13";"-0,41";"-0,08";"-3,50";"-4,12";"-69,22%";"-124,60%";"0,30";"-13,22%";"-93,74%";"0,00";"130.725.000,00";"1,66";"-34,39%"
AZEV3;"0,23";"-0,22";"1,22";"0,390";"0,00%";"0,116";"-0,47";"-0,60";"-0,17";"-1,51";"-26,36";"-65,52%";"-176,95%";"0,45";"-22,49%";"-553,52%";"367.698,00";"111.704.000,00";"2,15";"23,36%"
BOBR4;"1,21";"-0,20";"-0,20";"0,194";"0,00%";"0,367";"-1,58";"1,83";"-0,15";"2,78";"2,40";"10,58%";"-96,20%";"0,68";"32,44%";"97,48%";"6.484,76";"-1.607.580.000,00";"-0,14";"9,61%"
INEP3;"1,68";"-0,19";"-0,05";"15,312";"0,00%";"0,203";"-0,11";"-0,87";"-0,04";"-9,45";"-10,24";"-1.769,24%";"-8.435,34%";"0,14";"-26,56%";"28,27%";"164.556,00";"-1.567.110.000,00";"-0,52";"-23,06%"
INEP4;"1,66";"-0,18";"-0,05";"15,129";"0,00%";"0,200";"-0,10";"-0,86";"-0,04";"-9,44";"-10,23";"-1.769,24%";"-8.435,34%";"0,14";"-26,56%";"28,27%";"43.207,70";"-1.567.110.000,00";"-0,52";"-23,06%"
DOCA4;"5,00";"-0,18";"-0,01";"-1,393";"0,00%";"0,014";"-0,15";"-0,12";"-0,01";"-6,71";"-6,62";"1.165,92%";"636,17%";"0,61";"-12,48%";"8,24%";"0,00";"-390.317.000,00";"-0,82";"-38,80%"
MEND6;"9,50";"-0,18";"-0,01";"38,182";"0,00%";"0,104";"-13,05";"-0,39";"-0,01";"-56,00";"-56,09";"-9.720,70%";"-21.717,20%";"0,15";"-26,58%";"3,39%";"0,00";"-16.440.000.000,00";"-0,84";"20,53%"
MNDL4;"0,38";"-0,17";"0,03";"0,004";"0,00%";"0,003";"-0,02";"0,04";"-0,01";"5,06";"4,38";"10,49%";"-2,16%";"0,77";"7,99%";"-16,34%";"0,00";"134.482.000,00";"4,03";"10,72%"
DUQE4;"2,95";"-0,17";"-1,19";"1,275";"0,00%";"0,045";"-0,08";"-0,17";"-0,06";"-1,23";"-1,35";"-732,92%";"-767,60%";"0,33";"-28,21%";"715,74%";"0,00";"-6.987.000,00";"-7,19";"-42,70%"
AERI3;"2,37";"-0,16";"-0,21";"0,197";"0,00%";"0,091";"-1,28";"-0,36";"-0,08";"-4,69";"-6,03";"-55,16%";"-120,81%";"0,81";"-28,44%";"129,43%";"135.427,00";"-696.291.000,00";"-2,61";"-25,14%"
FTRX3;"0,13";"-0,15";"-0,02";"0,206";"0,00%";"0,023";"-0,04";"-0,19";"-0,01";"-1,77";"-2,27";"-106,22%";"-138,83%";"0,06";"-11,99%";"13,50%";"0,00";"-154.535.000,00";"-0,16";"-31,25%"
AZEV4;"0,14";"-0,13";"0,74";"0,237";"0,00%";"0,071";"-0,28";"-0,36";"-0,10";"-1,28";"-22,30";"-65,52%";"-176,95%";"0,45";"-22,49%";"-553,52%";"1.380.760,00";"111.704.000,00";"2,15";"23,36%"
SJOS4;"0,09";"-0,13";"-0,01";"0,661";"0,00%";"0,400";"-0,01";"0,73";"-0,01";"14,41";"14,41";"90,80%";"-525,31%";"0,01";"-4,15%";"4,95%";"0,00";"-195.068.000,00";"-0,12";"-16,00%"
FTRX4;"0,11";"-0,13";"-0,02";"0,174";"0,00%";"0,019";"-0,03";"-0,16";"-0,01";"-1,74";"-2,24";"-106,22%";"-138,83%";"0,06";"-11,99%";"13,50%";"0,00";"-154.535.000,00";"-0,16";"-31,25%"
TEKA3;"42,50";"-0,13";"-0,01";"0,066";"0,00%";"0,017";"-0,01";"1,33";"-0,01";"39,59";"31,09";"4,95%";"-52,80%";"0,05";"2,13%";"7,76%";"0,00";"-2.202.960.000,00";"-0,28";"23,75%"
MEND5;"6,50";"-0,12";"0,00";"26,124";"0,00%";"0,071";"-8,93";"-0,27";"0,00";"-55,88";"-55,97";"-9.720,70%";"-21.717,20%";"0,15";"-26,58%";"3,39%";"0,00";"-16.440.000.000,00";"-0,84";"20,53%"
TXRX4;"1,58";"-0,12";"-0,02";"0,058";"0,00%";"0,039";"-0,06";"-0,97";"-0,01";"-51,55";"-128,42";"-6,00%";"-49,27%";"0,38";"-4,23%";"14,34%";"390,40";"-398.269.000,00";"-0,88";"-11,85%"
FBMC4;"1,96";"-0,09";"-0,02";"0,095";"0,00%";"0,034";"-0,04";"-0,07";"-0,02";"-0,53";"-0,59";"-135,59%";"-101,97%";"0,31";"-64,70%";"24,19%";"0,00";"-63.552.000,00";"-0,15";"-31,66%"
CTSA3;"2,09";"-0,09";"0,15";"0,409";"0,00%";"0,022";"-0,05";"-0,19";"-0,03";"-3,32";"-3,81";"-212,43%";"-453,89%";"0,28";"-12,97%";"-162,83%";"355,40";"99.103.000,00";"2,41";"-50,19%"
RPMG3;"2,12";"-0,09";"-0,02";"0,017";"0,00%";"0,014";"-0,05";"-0,08";"-0,02";"-0,05";"-0,05";"-21,08%";"-19,19%";"0,76";"-18,65%";"22,32%";"9.805,03";"-7.433.370.000,00";"0,00";"43,64%"
CTSA4;"1,77";"-0,08";"0,12";"0,346";"0,00%";"0,018";"-0,04";"-0,16";"-0,03";"-3,29";"-3,78";"-212,43%";"-453,89%";"0,28";"-12,97%";"-162,83%";"460,66";"99.103.000,00";"2,41";"-50,19%"
GFSA3;"1,52";"-0,07";"0,02";"0,060";"0,00%";"0,008";"0,07";"-0,12";"-0,05";"-4,79";"-5,06";"-48,23%";"-87,87%";"1,25";"-6,80%";"-35,43%";"2.703.150,00";"1.537.010.000,00";"1,04";"-6,49%"
VPTA4;"10,50";"-0,07";"-0,01";"0,260";"0,00%";"0,054";"-0,02";"-0,13";"-0,01";"-6,89";"-6,89";"-193,57%";"-396,38%";"0,23";"-45,00%";"10,11%";"0,00";"-867.658.000,00";"-0,34";"-58,91%"
SNSY5;"2,34";"-0,06";"-0,01";"0,019";"0,00%";"0,032";"-0,10";"-0,47";"-0,01";"-7,05";"-14,96";"-3,97%";"-29,12%";"0,65";"-7,82%";"12,56%";"8.728,55";"-2.251.150.000,00";"-0,12";"6,89%"
TEKA4;"21,25";"-0,06";"0,00";"0,033";"0,00%";"0,009";"0,00";"0,67";"0,00";"38,92";"30,57";"4,95%";"-52,80%";"0,05";"2,13%";"7,76%";"0,00";"-2.202.960.000,00";"-0,28";"23,75%"
CTNM4;"0,86";"-0,06";"-0,07";"0,041";"0,00%";"0,009";"-0,01";"-0,06";"-0,01";"-2,95";"-3,75";"-67,36%";"-137,36%";"0,24";"-17,07%";"126,34%";"0,00";"-375.916.000,00";"-3,54";"-24,85%"
PMAM3;"0,50";"-0,05";"-0,01";"0,124";"0,00%";"0,058";"-0,01";"-0,21";"-0,01";"-17,64";"-23,38";"-57,73%";"-236,74%";"0,03";"-63,13%";"17,65%";"1.059.590,00";"-7.544.090.000,00";"-0,76";"-43,59%"
VPSC4;"9,99";"-0,05";"4,30";"0,029";"0,00%";"0,033";"-0,06";"-0,13";"-0,06";"-0,20";"-0,20";"-22,82%";"-55,90%";"0,43";"-28,56%";"-8.246,83%";"0,00";"1.232.000,00";"6,15";"-10,02%"
TENE7;"9,80";"-0,05";"-0,01";"1,070";"0,00%";"0,122";"-0,52";"-3,03";"-0,01";"-3,03";"15,78";"-35,29%";"-2.083,75%";"0,04";"-4,15%";"14,09%";"0,00";"-163.854.000,00";"0,00";"609,67%"
VAGV3;"1,14";"-0,05";"-0,01";"0,014";"0,00%";"0,037";"-0,08";"-0,27";"-0,01";"-8,90";"-8,90";"-5,08%";"-29,29%";"0,52";"-15,14%";"20,73%";"0,00";"-8.194.580.000,00";"-0,31";"1,06%"
DHBI4;"1,01";"-0,04";"-0,01";"0,046";"0,00%";"0,018";"-0,01";"-0,20";"-0,01";"-21,09";"-51,10";"-23,58%";"-154,81%";"0,12";"-10,50%";"21,03%";"0,00";"-456.340.000,00";"-0,99";"-23,62%"
JFEN3;"0,74";"-0,04";"-0,03";"0,054";"0,00%";"0,013";"0,79";"-0,10";"-0,02";"-3,89";"-3,93";"-52,11%";"-127,79%";"1,02";"-13,06%";"78,88%";"15.952,70";"-282.970.000,00";"-1,23";"190,64%"
VAGV4;"1,02";"-0,04";"-0,01";"0,012";"0,00%";"0,033";"-0,07";"-0,24";"-0,01";"-8,87";"-8,87";"-5,08%";"-29,29%";"0,52";"-15,14%";"20,73%";"0,00";"-8.194.580.000,00";"-0,31";"1,06%"
GAFP3;"0,12";"-0,04";"-0,01";"0,372";"0,00%";"0,015";"-0,09";"-0,48";"-0,01";"-46,92";"-46,92";"-77,57%";"-981,28%";"0,51";"-3,21%";"38,79%";"0,00";"-80.712.500,00";"-1,43";"-58,09%"
ARTE3;"7,70";"-0,04";"-0,04";"0,000";"0,00%";"0,103";"0,00";"-0,52";"0,00";"-15,85";"-15,85";"0,00%";"0,00%";"0,00";"0,00%";"102,90%";"0,00";"-33.570.000,00";"0,00";"-64,35%"
TROR3;"2,63";"-0,03";"-0,01";"0,598";"0,00%";"0,532";"-0,01";"-6,57";"-0,01";"-728,92";"-728,92";"-9,11%";"-1.745,52%";"0,01";"-9,77%";"21,14%";"0,00";"-1.959.650.000,00";"-0,80";"6,34%"
VPSC3;"6,03";"-0,03";"2,59";"0,017";"0,00%";"0,020";"-0,03";"-0,08";"-0,04";"-0,15";"-0,15";"-22,82%";"-55,90%";"0,43";"-28,56%";"-8.246,83%";"0,00";"1.232.000,00";"6,15";"-10,02%"
VPTA3;"5,00";"-0,03";"0,00";"0,124";"0,00%";"0,026";"-0,01";"-0,06";"0,00";"-6,82";"-6,82";"-193,57%";"-396,38%";"0,23";"-45,00%";"10,11%";"0,00";"-867.658.000,00";"-0,34";"-58,91%"
ARTE4;"6,81";"-0,03";"-0,03";"0,000";"0,00%";"0,091";"0,00";"-0,46";"0,00";"-15,79";"-15,79";"0,00%";"0,00%";"0,00";"0,00%";"102,90%";"0,00";"-33.570.000,00";"0,00";"-64,35%"
OIBR3;"0,15";"-0,03";"0,00";"0,217";"0,00%";"0,003";"-0,02";"-0,02";"0,00";"-3,88";"-5,17";"-1.141,46%";"-808,87%";"0,59";"-17,97%";"11,89%";"153.780,00";"-15.496.000.000,00";"-0,72";"-45,94%"
TROR4;"1,56";"-0,02";"0,00";"0,355";"0,00%";"0,316";"0,00";"-3,90";"0,00";"-726,24";"-726,24";"-9,11%";"-1.745,52%";"0,01";"-9,77%";"21,14%";"0,00";"-1.959.650.000,00";"-0,80";"6,34%"
SGPS3;"1,64";"-0,02";"-0,02";"0,030";"0,00%";"0,007";"-0,01";"-0,05";"-0,01";"-3,04";"-3,99";"-62,34%";"-176,80%";"0,22";"-17,44%";"127,05%";"0,00";"-764.048.000,00";"-1,43";"-22,01%"
PDGR3;"1,68";"-0,02";"0,00";"0,044";"0,00%";"0,013";"-0,01";"-0,14";"0,00";"-9,05";"-9,39";"-31,45%";"-266,41%";"0,27";"-34,10%";"10,14%";"235.747,00";"-3.228.650.000,00";"-0,12";"-21,92%"
GAFP4;"0,05";"-0,02";"-0,01";"0,155";"0,00%";"0,006";"-0,04";"-0,20";"0,00";"-46,65";"-46,65";"-77,57%";"-981,28%";"0,51";"-3,21%";"38,79%";"0,00";"-80.712.500,00";"-1,43";"-58,09%"
MILK33;"0,30";"-0,02";"-0,02";"0,077";"0,00%";"0,029";"-0,08";"-0,04";"-0,02";"-0,11";"-0,12";"-176,80%";"-508,08%";"0,50";"-70,91%";"165,12%";"0,00";"-516.285.000,00";"-0,04";"-42,04%"
RPMG4;"0,26";"-0,01";"0,00";"0,002";"0,00%";"0,002";"-0,01";"-0,01";"0,00";"0,02";"0,02";"-21,08%";"-19,19%";"0,76";"-18,65%";"22,32%";"0,00";"-7.433.370.000,00";"0,00";"43,64%"
OSXB3;"1,50";"0,00";"0,00";"0,057";"0,00%";"0,007";"-0,01";"-1,15";"0,00";"-1.872,79";"-2.087,90";"-4,96%";"-1.339,08%";"0,04";"-0,62%";"11,15%";"1.890,29";"-9.899.380.000,00";"-0,78";"33,51%"
CGOS4;"16,00";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"-0,16";"0,00";"-313,85";"-313,85";"-0,20%";"-10,48%";"0,54";"-0,08%";"-39,02%";"0,00";"453.387.000,00";"2,48";"8,97%"
TENE5;"0,50";"0,00";"0,00";"0,055";"0,00%";"0,006";"-0,03";"-0,15";"0,00";"-0,15";"0,78";"-35,29%";"-2.083,75%";"0,04";"-4,15%";"14,09%";"0,00";"-163.854.000,00";"0,00";"609,67%"
CBMA4;"0,01";"0,00";"0,00";"0,088";"0,00%";"0,008";"-0,28";"0,05";"0,00";"1.445,63";"1.272,69";"177,87%";"-13.196,20%";"0,50";"15,29%";"4,96%";"0,00";"-29.580.200.000,00";"-1,02";"114,30%"
CBMA3;"0,01";"0,00";"0,00";"0,088";"0,00%";"0,008";"-0,28";"0,05";"0,00";"1.445,63";"1.272,69";"177,87%";"-13.196,20%";"0,50";"15,29%";"4,96%";"0,00";"-29.580.200.000,00";"-1,02";"114,30%"
OSAO4;"8,98";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"-8,44";"6,42";"-2,46%";"-17,70%";"0,27";"-6,06%";"28,20%";"0,00";"-723.222.000,00";"-0,37";"16,78%"
LATS3;"22,00";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"1,27";"1,27";"11,74%";"1,30%";"1,67";"11,63%";"1,84%";"0,00";"680.646.000,00";"0,39";"15,37%"
ARPS4;"0,00";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"-14,08";"-14,08";"-4,92%";"-11,59%";"0,91";"-6,64%";"20,34%";"0,00";"-12.690.000,00";"-1,24";"-17,53%"
LECO3;"0,00";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"-3,00";"-3,00";"-2,14%";"-4,72%";"0,82";"-3,48%";"-14,82%";"0,00";"105.928.000,00";"0,20";"3,58%"
ARPS3;"0,30";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"-14,08";"-14,08";"-4,92%";"-11,59%";"0,91";"-6,64%";"20,34%";"0,00";"-12.690.000,00";"-1,24";"-17,53%"
SGEN3;"5,00";"0,00";"0,77";"593,760";"0,00%";"0,493";"-8,34";"-31,73";"-2,01";"-32,42";"-32,42";"-1.871,17%";"0,00%";"0,65";"-1,59%";"0,00%";"0,00";"156.981.000,00";"0,02";"-59,85%"
SEBB3;"0,00";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"-0,23";"-0,23";"9,24%";"7,40%";"2,44";"24,15%";"23,01%";"0,00";"145.783.000,00";"0,01";"50,04%"
SEBB4;"0,00";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"-0,23";"-0,23";"9,24%";"7,40%";"2,44";"24,15%";"23,01%";"0,00";"145.783.000,00";"0,01";"50,04%"
MLPA3;"0,00";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"-2,08";"-2,08";"6,66%";"8,92%";"0,00";"0,00%";"45,13%";"0,00";"44.578.000,00";"0,00";"-7,51%"
SFSA3;"0,00";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00%";"0,00%";"0,00";"0,00%";"6,25%";"0,00";"739.524.000,00";"0,00";"0,15%"
BBTG11;"15,01";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00%";"0,00%";"0,00";"0,00%";"0,00%";"0,00";"0,00";"0,00";"0,00%"
BPNM3;"0,00";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00%";"0,00%";"0,00";"0,00%";"9,67%";"0,00";"7.792.670.000,00";"0,00";"-1,53%"
DUFB11;"0,00";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00%";"0,00%";"0,00";"0,00%";"0,00%";"0,00";"0,00";"0,00";"0,00%"
BBTG13;"0,00";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00%";"0,00%";"0,00";"0,00%";"-12,50%";"0,00";"8.000,00";"0,00";"0,00%"
ILLS4;"100,01";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"0,73";"0,73";"8,43%";"-10,22%";"0,50";"8,14%";"36,09%";"0,00";"-18.567.000,00";"-0,22";"9,33%"
BPAT33;"20,00";"0,00";"0,82";"0,000";"35,72%";"0,000";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00%";"0,00%";"0,00";"0,00%";"0,00%";"0,00";"876.492.000,00";"0,00";"0,00%"
BMEF3;"11,00";"0,00";"4,16";"0,000";"0,00%";"3,482";"10,24";"0,00";"11,30";"0,00";"0,00";"0,00%";"0,00%";"3,70";"0,00%";"0,00%";"0,00";"2.674.780.000,00";"0,00";"0,00%"
IRBR3;"55,24";"0,00";"0,86";"0,868";"0,00%";"0,289";"0,00";"8,07";"0,00";"0,00";"0,00";"10,74%";"0,00%";"0,00";"0,00%";"0,00%";"50.885.500,00";"5.282.690.000,00";"0,00";"-25,50%"
TNEP3;"3,01";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"-1,09";"-1,09";"20,92%";"25,42%";"2,39";"20,53%";"22,80%";"0,00";"955.105.000,00";"0,06";"8,15%"
EQMA5B;"0,00";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00%";"0,00%";"0,00";"0,00%";"0,00%";"0,00";"4.422.970.000,00";"0,00";"7,95%"
TIMS3;"26,72";"0,00";"0,00";"0,000";"5,84%";"0,000";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00%";"0,00%";"0,00";"0,00%";"0,00%";"157.720.000,00";"0,00";"0,00";"14,89%"
EQMA6B;"0,00";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00%";"0,00%";"0,00";"0,00%";"0,00%";"0,00";"4.422.970.000,00";"0,00";"7,95%"
JBDU3;"0,00";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00%";"0,00%";"0,00";"0,00%";"0,00%";"0,00";"56.569.000,00";"0,00";"0,00%"
INHA3;"0,00";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"-4,67";"-4,92";"-48,23%";"-87,87%";"1,25";"-6,80%";"-35,43%";"0,00";"1.537.010.000,00";"1,04";"-6,49%"
ECIS4;"145,00";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"1,53";"1,53";"34,90%";"14,18%";"1,38";"12,48%";"7,33%";"0,00";"129.346.000,00";"0,38";"4,66%"
ECIS3;"211,65";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"1,53";"1,53";"34,90%";"14,18%";"1,38";"12,48%";"7,33%";"0,00";"129.346.000,00";"0,38";"4,66%"
JFAB4;"0,06";"0,00";"0,00";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"-112,33";"-112,33";"0,00%";"0,00%";"0,00";"0,00%";"2,34%";"0,00";"-10.183.000,00";"0,00";"0,00%"
